Customer ID,recency_days,frequency,monetary_ocv,R,F,M,rfm_score,rfm_segment
CID6487178,223,1,100.0,2,3,2,232,At Risk
CID6487181,217,1,283.0,2,3,2,232,At Risk
CID6487216,358,1,761.0,1,3,4,134,Lost
CID6487276,281,1,1124.0,1,3,4,134,Lost
CID6487309,236,1,0.0,2,3,1,231,At Risk
CID6487447,84,1,370.0,4,3,3,433,Loyal
CID6487584,234,1,892.0,2,3,4,234,At Risk
CID6487607,114,1,0.0,3,3,1,331,Loyal
CID6487624,185,1,161.0,2,3,2,232,At Risk
CID6487634,292,1,770.0,1,3,4,134,Lost
CID6487666,23,1,293.0,4,3,2,432,Loyal
CID6487716,68,1,0.0,4,3,1,431,Loyal
CID6487758,49,1,78.0,4,3,2,432,Loyal
CID6487891,11,1,368.0,4,3,3,433,Loyal
CID6487903,162,1,763.0,3,3,4,334,Loyal
CID6487987,274,1,169.0,1,3,2,132,Lost
CID6488025,321,1,98.0,1,3,2,132,Lost
CID6488048,146,1,0.0,3,3,1,331,Loyal
CID6488060,359,1,0.0,1,3,1,131,Lost
CID6488093,342,1,0.0,1,3,1,131,Lost
CID6488104,64,1,672.0,4,3,4,434,Loyal
CID6488109,237,1,0.0,2,3,1,231,At Risk
CID6488140,160,1,260.0,3,3,2,332,Loyal
CID6488200,185,1,424.0,2,3,3,233,At Risk
CID6488295,361,1,502.0,1,3,3,133,Lost
CID6488411,298,1,0.0,1,3,1,131,Lost
CID6488448,95,1,500.0,3,3,3,333,Loyal
CID6488557,265,1,159.0,2,3,2,232,At Risk
CID6488627,295,1,173.0,1,3,2,132,Lost
CID6488681,192,1,96.0,2,3,2,232,At Risk
CID6488752,68,1,77.0,4,3,2,432,Loyal
CID6488916,118,1,118.0,3,3,2,332,Loyal
CID6488991,58,1,1215.0,4,3,4,434,Loyal
CID6489010,9,1,772.0,4,3,4,434,Loyal
CID6489024,165,1,0.0,3,3,1,331,Loyal
CID6489105,164,1,0.0,3,3,1,331,Loyal
CID6489121,168,1,390.0,3,3,3,333,Loyal
CID6489225,203,1,131.0,2,3,2,232,At Risk
CID6489312,146,1,419.0,3,3,3,333,Loyal
CID6489314,182,1,253.0,3,3,2,332,Loyal
CID6489412,298,1,0.0,1,3,1,131,Lost
CID6489465,113,1,0.0,3,3,1,331,Loyal
CID6489500,278,1,0.0,1,3,1,131,Lost
CID6489537,220,1,206.0,2,3,2,232,At Risk
CID6489579,75,1,659.0,4,3,4,434,Loyal
CID6489681,63,1,0.0,4,3,1,431,Loyal
CID6489781,273,1,225.0,2,3,2,232,At Risk
CID6489831,50,1,0.0,4,3,1,431,Loyal
CID6489864,73,1,261.0,4,3,2,432,Loyal
CID6489891,312,1,0.0,1,3,1,131,Lost
CID6490133,114,1,399.0,3,3,3,333,Loyal
CID6490150,118,1,372.0,3,3,3,333,Loyal
CID6490221,174,1,57.0,3,3,2,332,Loyal
CID6490239,264,1,0.0,2,3,1,231,At Risk
CID6490298,273,1,497.0,2,3,3,233,At Risk
CID6490397,67,1,0.0,4,3,1,431,Loyal
CID6490525,3,1,0.0,4,3,1,431,Loyal
CID6490577,349,1,208.0,1,3,2,132,Lost
CID6490600,148,1,0.0,3,3,1,331,Loyal
CID6490628,167,1,129.0,3,3,2,332,Loyal
CID6490648,250,1,581.0,2,3,4,234,At Risk
CID6490704,95,1,329.0,3,3,3,333,Loyal
CID6490728,268,1,0.0,2,3,1,231,At Risk
CID6490844,143,1,855.0,3,3,4,334,Loyal
CID6490873,188,1,601.0,2,3,4,234,At Risk
CID6490890,25,1,0.0,4,3,1,431,Loyal
CID6490932,264,1,124.0,2,3,2,232,At Risk
CID6490936,156,1,0.0,3,3,1,331,Loyal
CID6490977,293,1,275.0,1,3,2,132,Lost
CID6491007,343,1,598.0,1,3,4,134,Lost
CID6491038,28,1,319.0,4,3,3,433,Loyal
CID6491053,364,1,2082.0,1,3,4,134,Lost
CID6491058,158,1,405.0,3,3,3,333,Loyal
CID6491111,167,1,624.0,3,3,4,334,Loyal
CID6491139,141,1,691.0,3,3,4,334,Loyal
CID6491144,90,1,1517.0,4,3,4,434,Loyal
CID6491172,183,1,334.0,2,3,3,233,At Risk
CID6491190,172,1,0.0,3,3,1,331,Loyal
CID6491208,226,1,901.0,2,3,4,234,At Risk
CID6491219,37,1,280.0,4,3,2,432,Loyal
CID6491291,320,1,402.0,1,3,3,133,Lost
CID6491344,64,1,297.0,4,3,3,433,Loyal
CID6491403,351,1,558.0,1,3,3,133,Lost
CID6491511,208,1,0.0,2,3,1,231,At Risk
CID6491517,3,1,0.0,4,3,1,431,Loyal
CID6491536,51,1,502.0,4,3,3,433,Loyal
CID6491593,347,1,0.0,1,3,1,131,Lost
CID6491596,328,1,441.0,1,3,3,133,Lost
CID6491644,205,1,1669.0,2,3,4,234,At Risk
CID6491681,179,1,0.0,3,3,1,331,Loyal
CID6491696,245,1,83.0,2,3,2,232,At Risk
CID6491787,41,1,0.0,4,3,1,431,Loyal
CID6491927,91,1,544.0,3,3,3,333,Loyal
CID6491929,326,1,926.0,1,3,4,134,Lost
CID6492039,52,1,0.0,4,3,1,431,Loyal
CID6492148,94,1,0.0,3,3,1,331,Loyal
CID6492156,326,1,920.0,1,3,4,134,Lost
CID6492190,233,1,590.0,2,3,4,234,At Risk
CID6492292,206,1,0.0,2,3,1,231,At Risk
CID6492329,15,1,0.0,4,3,1,431,Loyal
CID6492417,265,1,824.0,2,3,4,234,At Risk
CID6492521,295,1,100.0,1,3,2,132,Lost
CID6492535,118,1,0.0,3,3,1,331,Loyal
CID6492695,63,1,0.0,4,3,1,431,Loyal
CID6492715,37,1,0.0,4,3,1,431,Loyal
CID6492749,8,1,299.0,4,3,3,433,Loyal
CID6492827,173,1,387.0,3,3,3,333,Loyal
CID6492944,252,1,0.0,2,3,1,231,At Risk
CID6493026,162,1,0.0,3,3,1,331,Loyal
CID6493049,38,1,0.0,4,3,1,431,Loyal
CID6493132,333,1,0.0,1,3,1,131,Lost
CID6493193,70,1,182.0,4,3,2,432,Loyal
CID6493215,45,1,0.0,4,3,1,431,Loyal
CID6493358,51,1,877.0,4,3,4,434,Loyal
CID6493363,307,1,0.0,1,3,1,131,Lost
CID6493415,261,1,0.0,2,3,1,231,At Risk
CID6493527,67,1,0.0,4,3,1,431,Loyal
CID6493538,160,1,0.0,3,3,1,331,Loyal
CID6493563,118,1,461.0,3,3,3,333,Loyal
CID6493590,300,1,169.0,1,3,2,132,Lost
CID6493621,121,1,762.0,3,3,4,334,Loyal
CID6493800,190,1,0.0,2,3,1,231,At Risk
CID6494025,319,1,369.0,1,3,3,133,Lost
CID6494222,79,1,0.0,4,3,1,431,Loyal
CID6494237,149,1,0.0,3,3,1,331,Loyal
CID6494264,100,1,961.0,3,3,4,334,Loyal
CID6494393,242,1,0.0,2,3,1,231,At Risk
CID6494426,238,1,678.0,2,3,4,234,At Risk
CID6494441,242,1,623.0,2,3,4,234,At Risk
CID6494528,195,1,309.0,2,3,3,233,At Risk
CID6494543,31,1,478.0,4,3,3,433,Loyal
CID6494566,262,1,0.0,2,3,1,231,At Risk
CID6494577,258,1,0.0,2,3,1,231,At Risk
CID6494605,168,1,134.0,3,3,2,332,Loyal
CID6494769,281,1,0.0,1,3,1,131,Lost
CID6494818,119,1,0.0,3,3,1,331,Loyal
CID6494830,364,1,276.0,1,3,2,132,Lost
CID6494895,339,1,465.0,1,3,3,133,Lost
CID6494925,223,1,796.0,2,3,4,234,At Risk
CID6494974,147,1,797.0,3,3,4,334,Loyal
CID6494997,72,1,0.0,4,3,1,431,Loyal
CID6495062,101,1,0.0,3,3,1,331,Loyal
CID6495068,353,1,175.0,1,3,2,132,Lost
CID6495101,163,1,260.0,3,3,2,332,Loyal
CID6495108,50,1,1375.0,4,3,4,434,Loyal
CID6495144,95,1,0.0,3,3,1,331,Loyal
CID6495355,315,1,770.0,1,3,4,134,Lost
CID6495362,130,1,240.0,3,3,2,332,Loyal
CID6495375,293,1,250.0,1,3,2,132,Lost
CID6495452,84,1,918.0,4,3,4,434,Loyal
CID6495487,157,1,447.0,3,3,3,333,Loyal
CID6495525,217,1,0.0,2,3,1,231,At Risk
CID6495539,11,1,276.0,4,3,2,432,Loyal
CID6495571,147,1,258.0,3,3,2,332,Loyal
CID6495597,315,1,279.0,1,3,2,132,Lost
CID6495637,36,1,199.0,4,3,2,432,Loyal
CID6495683,267,1,0.0,2,3,1,231,At Risk
CID6495762,106,1,1356.0,3,3,4,334,Loyal
CID6495763,325,1,0.0,1,3,1,131,Lost
CID6495918,3,1,171.0,4,3,2,432,Loyal
CID6495941,324,1,0.0,1,3,1,131,Lost
CID6495950,75,1,983.0,4,3,4,434,Loyal
CID6495962,255,1,426.0,2,3,3,233,At Risk
CID6496025,198,1,160.0,2,3,2,232,At Risk
CID6496091,126,1,233.0,3,3,2,332,Loyal
CID6496094,135,1,758.0,3,3,4,334,Loyal
CID6496123,324,1,0.0,1,3,1,131,Lost
CID6496193,184,1,1342.0,2,3,4,234,At Risk
CID6496195,6,1,0.0,4,3,1,431,Loyal
CID6496222,116,1,0.0,3,3,1,331,Loyal
CID6496236,139,1,0.0,3,3,1,331,Loyal
CID6496308,70,1,0.0,4,3,1,431,Loyal
CID6496315,164,1,130.0,3,3,2,332,Loyal
CID6496462,264,1,200.0,2,3,2,232,At Risk
CID6496492,109,1,0.0,3,3,1,331,Loyal
CID6496505,25,1,0.0,4,3,1,431,Loyal
CID6496535,33,1,0.0,4,3,1,431,Loyal
CID6496584,277,1,503.0,1,3,3,133,Lost
CID6496600,51,1,0.0,4,3,1,431,Loyal
CID6496609,342,1,0.0,1,3,1,131,Lost
CID6496642,86,1,1217.0,4,3,4,434,Loyal
CID6496681,349,1,208.0,1,3,2,132,Lost
CID6496727,304,1,260.0,1,3,2,132,Lost
CID6496851,350,1,335.0,1,3,3,133,Lost
CID6496963,34,1,811.0,4,3,4,434,Loyal
CID6497045,252,1,0.0,2,3,1,231,At Risk
CID6497163,256,1,374.0,2,3,3,233,At Risk
CID6497181,119,1,902.0,3,3,4,334,Loyal
CID6497235,345,1,1213.0,1,3,4,134,Lost
CID6497413,4,1,0.0,4,3,1,431,Loyal
CID6497430,21,1,0.0,4,3,1,431,Loyal
CID6497492,196,1,0.0,2,3,1,231,At Risk
CID6497552,235,1,911.0,2,3,4,234,At Risk
CID6497622,22,1,0.0,4,3,1,431,Loyal
CID6497631,124,1,63.0,3,3,2,332,Loyal
CID6497652,344,1,624.0,1,3,4,134,Lost
CID6497655,38,1,259.0,4,3,2,432,Loyal
CID6497818,212,1,0.0,2,3,1,231,At Risk
CID6497824,186,1,0.0,2,3,1,231,At Risk
CID6497921,233,1,577.0,2,3,4,234,At Risk
CID6497944,234,1,0.0,2,3,1,231,At Risk
CID6498117,314,1,0.0,1,3,1,131,Lost
CID6498156,129,1,610.0,3,3,4,334,Loyal
CID6498208,248,1,229.0,2,3,2,232,At Risk
CID6498231,333,1,0.0,1,3,1,131,Lost
CID6498291,101,1,0.0,3,3,1,331,Loyal
CID6498409,294,1,696.0,1,3,4,134,Lost
CID6498434,272,1,690.0,2,3,4,234,At Risk
CID6498460,42,2,771.0,4,4,4,444,Champion
CID6498469,210,1,0.0,2,3,1,231,At Risk
CID6498479,276,1,0.0,1,3,1,131,Lost
CID6498514,167,1,0.0,3,3,1,331,Loyal
CID6498561,101,2,530.0,3,4,3,343,Loyal
CID6498578,5,1,0.0,4,3,1,431,Loyal
CID6498707,321,1,0.0,1,3,1,131,Lost
CID6498880,92,1,0.0,3,3,1,331,Loyal
CID6498929,121,1,275.0,3,3,2,332,Loyal
CID6499001,358,1,337.0,1,3,3,133,Lost
CID6499003,198,1,0.0,2,3,1,231,At Risk
CID6499014,305,1,0.0,1,3,1,131,Lost
CID6499113,272,1,130.0,2,3,2,232,At Risk
CID6499114,222,1,0.0,2,3,1,231,At Risk
CID6499179,10,1,419.0,4,3,3,433,Loyal
CID6499188,356,1,464.0,1,3,3,133,Lost
CID6499195,54,1,661.0,4,3,4,434,Loyal
CID6499247,215,1,233.0,2,3,2,232,At Risk
CID6499290,358,1,511.0,1,3,3,133,Lost
CID6499537,155,1,194.0,3,3,2,332,Loyal
CID6499612,303,2,583.0,1,4,4,144,Lost
CID6499753,57,1,0.0,4,3,1,431,Loyal
CID6499834,316,1,0.0,1,3,1,131,Lost
CID6499847,178,1,338.0,3,3,3,333,Loyal
CID6499867,148,1,585.0,3,3,4,334,Loyal
CID6499870,319,1,982.0,1,3,4,134,Lost
CID6499881,62,1,301.0,4,3,3,433,Loyal
CID6499945,8,1,155.0,4,3,2,432,Loyal
CID6499963,129,1,0.0,3,3,1,331,Loyal
CID6500005,87,1,133.0,4,3,2,432,Loyal
CID6500302,92,1,0.0,3,3,1,331,Loyal
CID6500394,292,1,490.0,1,3,3,133,Lost
CID6500416,32,1,998.0,4,3,4,434,Loyal
CID6500418,310,1,559.0,1,3,3,133,Lost
CID6500441,237,1,489.0,2,3,3,233,At Risk
CID6500454,266,1,678.0,2,3,4,234,At Risk
CID6500464,151,1,789.0,3,3,4,334,Loyal
CID6500473,268,1,1524.0,2,3,4,234,At Risk
CID6500483,182,2,0.0,3,4,1,341,Loyal
CID6500512,56,1,0.0,4,3,1,431,Loyal
CID6500569,7,1,0.0,4,3,1,431,Loyal
CID6500596,146,1,0.0,3,3,1,331,Loyal
CID6500668,293,1,0.0,1,3,1,131,Lost
CID6500725,19,2,388.0,4,4,3,443,Loyal
CID6500747,84,1,0.0,4,3,1,431,Loyal
CID6500799,257,1,0.0,2,3,1,231,At Risk
CID6500818,2,1,955.0,4,3,4,434,Loyal
CID6500851,247,1,260.0,2,3,2,232,At Risk
CID6500963,274,1,464.0,1,3,3,133,Lost
CID6500993,308,1,552.0,1,3,3,133,Lost
CID6501027,345,1,180.0,1,3,2,132,Lost
CID6501114,323,1,0.0,1,3,1,131,Lost
CID6501124,211,1,0.0,2,3,1,231,At Risk
CID6501195,157,1,127.0,3,3,2,332,Loyal
CID6501249,50,1,529.0,4,3,3,433,Loyal
CID6501264,329,1,234.0,1,3,2,132,Lost
CID6501294,181,1,0.0,3,3,1,331,Loyal
CID6501343,265,1,288.0,2,3,2,232,At Risk
CID6501352,212,1,461.0,2,3,3,233,At Risk
CID6501404,139,2,470.0,3,4,3,343,Loyal
CID6501551,229,1,667.0,2,3,4,234,At Risk
CID6501563,129,1,137.0,3,3,2,332,Loyal
CID6501593,106,1,1294.0,3,3,4,334,Loyal
CID6501627,75,1,188.0,4,3,2,432,Loyal
CID6501633,217,1,331.0,2,3,3,233,At Risk
CID6501657,79,1,821.0,4,3,4,434,Loyal
CID6501675,85,1,0.0,4,3,1,431,Loyal
CID6501715,275,1,494.0,1,3,3,133,Lost
CID6501764,290,1,267.0,1,3,2,132,Lost
CID6501820,17,2,1366.0,4,4,4,444,Champion
CID6501992,83,1,82.0,4,3,2,432,Loyal
CID6502056,89,1,197.0,4,3,2,432,Loyal
CID6502097,339,1,0.0,1,3,1,131,Lost
CID6502126,128,1,692.0,3,3,4,334,Loyal
CID6502204,280,1,75.0,1,3,2,132,Lost
CID6502308,88,1,475.0,4,3,3,433,Loyal
CID6502343,213,1,500.0,2,3,3,233,At Risk
CID6502351,236,1,0.0,2,3,1,231,At Risk
CID6502473,6,1,107.0,4,3,2,432,Loyal
CID6502504,263,1,640.0,2,3,4,234,At Risk
CID6502579,344,1,0.0,1,3,1,131,Lost
CID6502587,151,1,384.0,3,3,3,333,Loyal
CID6502600,66,1,0.0,4,3,1,431,Loyal
CID6502805,253,1,0.0,2,3,1,231,At Risk
CID6502974,39,1,164.0,4,3,2,432,Loyal
CID6502987,5,1,275.0,4,3,2,432,Loyal
CID6503051,17,1,818.0,4,3,4,434,Loyal
CID6503087,39,1,0.0,4,3,1,431,Loyal
CID6503097,156,1,984.0,3,3,4,334,Loyal
CID6503174,213,1,441.0,2,3,3,233,At Risk
CID6503230,267,1,1288.0,2,3,4,234,At Risk
CID6503323,133,1,0.0,3,3,1,331,Loyal
CID6503379,293,1,0.0,1,3,1,131,Lost
CID6503546,200,1,0.0,2,3,1,231,At Risk
CID6503671,338,1,339.0,1,3,3,133,Lost
CID6503734,213,1,135.0,2,3,2,232,At Risk
CID6503765,188,1,243.0,2,3,2,232,At Risk
CID6503810,320,1,473.0,1,3,3,133,Lost
CID6503835,260,1,0.0,2,3,1,231,At Risk
CID6503930,192,1,475.0,2,3,3,233,At Risk
CID6503933,275,1,0.0,1,3,1,131,Lost
CID6504004,36,1,206.0,4,3,2,432,Loyal
CID6504010,39,1,0.0,4,3,1,431,Loyal
CID6504024,78,1,223.0,4,3,2,432,Loyal
CID6504114,275,1,305.0,1,3,3,133,Lost
CID6504150,242,1,395.0,2,3,3,233,At Risk
CID6504222,145,1,113.0,3,3,2,332,Loyal
CID6504310,222,1,88.0,2,3,2,232,At Risk
CID6504321,61,1,0.0,4,3,1,431,Loyal
CID6504326,185,1,157.0,2,3,2,232,At Risk
CID6504336,318,1,278.0,1,3,2,132,Lost
CID6504360,264,1,0.0,2,3,1,231,At Risk
CID6504381,152,1,0.0,3,3,1,331,Loyal
CID6504390,36,1,451.0,4,3,3,433,Loyal
CID6504520,106,1,0.0,3,3,1,331,Loyal
CID6504526,227,1,0.0,2,3,1,231,At Risk
CID6504647,289,1,685.0,1,3,4,134,Lost
CID6504774,356,1,253.0,1,3,2,132,Lost
CID6504815,27,1,249.0,4,3,2,432,Loyal
CID6504906,128,1,0.0,3,3,1,331,Loyal
CID6504941,151,1,0.0,3,3,1,331,Loyal
CID6504952,341,1,0.0,1,3,1,131,Lost
CID6505095,226,1,0.0,2,3,1,231,At Risk
CID6505157,155,1,69.0,3,3,2,332,Loyal
CID6505165,228,1,700.0,2,3,4,234,At Risk
CID6505247,137,1,1139.0,3,3,4,334,Loyal
CID6505249,158,1,153.0,3,3,2,332,Loyal
CID6505260,77,1,388.0,4,3,3,433,Loyal
CID6505318,283,1,349.0,1,3,3,133,Lost
CID6505425,228,1,0.0,2,3,1,231,At Risk
CID6505426,238,1,570.0,2,3,3,233,At Risk
CID6505482,282,1,0.0,1,3,1,131,Lost
CID6505668,201,1,820.0,2,3,4,234,At Risk
CID6505689,17,1,175.0,4,3,2,432,Loyal
CID6505715,246,1,1233.0,2,3,4,234,At Risk
CID6505835,342,1,0.0,1,3,1,131,Lost
CID6505848,77,1,761.0,4,3,4,434,Loyal
CID6505860,119,1,0.0,3,3,1,331,Loyal
CID6505870,48,2,399.0,4,4,3,443,Loyal
CID6505948,228,1,80.0,2,3,2,232,At Risk
CID6505951,92,1,766.0,3,3,4,334,Loyal
CID6506089,44,1,263.0,4,3,2,432,Loyal
CID6506115,36,1,415.0,4,3,3,433,Loyal
CID6506118,0,1,191.0,4,3,2,432,Loyal
CID6506137,328,1,363.0,1,3,3,133,Lost
CID6506214,70,1,0.0,4,3,1,431,Loyal
CID6506220,177,1,183.0,3,3,2,332,Loyal
CID6506245,20,1,0.0,4,3,1,431,Loyal
CID6506302,319,1,338.0,1,3,3,133,Lost
CID6506371,220,1,0.0,2,3,1,231,At Risk
CID6506432,324,1,0.0,1,3,1,131,Lost
CID6506433,82,1,630.0,4,3,4,434,Loyal
CID6506474,153,1,831.0,3,3,4,334,Loyal
CID6506500,239,1,643.0,2,3,4,234,At Risk
CID6506523,110,1,0.0,3,3,1,331,Loyal
CID6506620,168,1,0.0,3,3,1,331,Loyal
CID6506629,88,1,0.0,4,3,1,431,Loyal
CID6506647,258,1,0.0,2,3,1,231,At Risk
CID6506690,104,1,98.0,3,3,2,332,Loyal
CID6506704,193,1,724.0,2,3,4,234,At Risk
CID6506773,257,1,173.0,2,3,2,232,At Risk
CID6507101,134,1,0.0,3,3,1,331,Loyal
CID6507261,95,1,0.0,3,3,1,331,Loyal
CID6507287,115,1,0.0,3,3,1,331,Loyal
CID6507576,181,1,0.0,3,3,1,331,Loyal
CID6507600,238,1,396.0,2,3,3,233,At Risk
CID6507646,105,1,0.0,3,3,1,331,Loyal
CID6507762,113,1,1015.0,3,3,4,334,Loyal
CID6507774,364,1,275.0,1,3,2,132,Lost
CID6507788,261,1,561.0,2,3,3,233,At Risk
CID6507937,160,1,142.0,3,3,2,332,Loyal
CID6508045,253,1,586.0,2,3,4,234,At Risk
CID6508131,193,1,120.0,2,3,2,232,At Risk
CID6508161,350,1,715.0,1,3,4,134,Lost
CID6508246,258,1,0.0,2,3,1,231,At Risk
CID6508288,339,1,0.0,1,3,1,131,Lost
CID6508532,137,1,211.0,3,3,2,332,Loyal
CID6508569,6,1,326.0,4,3,3,433,Loyal
CID6508606,221,1,295.0,2,3,2,232,At Risk
CID6508668,286,1,150.0,1,3,2,132,Lost
CID6508690,310,1,401.0,1,3,3,133,Lost
CID6508728,19,1,0.0,4,3,1,431,Loyal
CID6508829,88,1,597.0,4,3,4,434,Loyal
CID6508837,221,1,232.0,2,3,2,232,At Risk
CID6508963,14,1,0.0,4,3,1,431,Loyal
CID6509119,236,1,157.0,2,3,2,232,At Risk
CID6509155,180,1,444.0,3,3,3,333,Loyal
CID6509238,23,1,0.0,4,3,1,431,Loyal
CID6509248,307,1,0.0,1,3,1,131,Lost
CID6509351,265,1,359.0,2,3,3,233,At Risk
CID6509358,267,1,0.0,2,3,1,231,At Risk
CID6509449,83,1,0.0,4,3,1,431,Loyal
CID6509452,27,1,525.0,4,3,3,433,Loyal
CID6509466,218,1,623.0,2,3,4,234,At Risk
CID6509566,38,1,313.0,4,3,3,433,Loyal
CID6509735,1,1,469.0,4,3,3,433,Loyal
CID6509743,90,1,312.0,4,3,3,433,Loyal
CID6509775,209,1,0.0,2,3,1,231,At Risk
CID6509778,135,1,0.0,3,3,1,331,Loyal
CID6509917,330,1,392.0,1,3,3,133,Lost
CID6509989,177,1,1157.0,3,3,4,334,Loyal
CID6510010,126,1,0.0,3,3,1,331,Loyal
CID6510120,66,1,0.0,4,3,1,431,Loyal
CID6510167,10,1,283.0,4,3,2,432,Loyal
CID6510198,70,1,81.0,4,3,2,432,Loyal
CID6510239,43,1,0.0,4,3,1,431,Loyal
CID6510246,137,1,1161.0,3,3,4,334,Loyal
CID6510430,319,1,0.0,1,3,1,131,Lost
CID6510470,96,1,141.0,3,3,2,332,Loyal
CID6510536,164,1,436.0,3,3,3,333,Loyal
CID6510626,87,1,337.0,4,3,3,433,Loyal
CID6510627,36,1,100.0,4,3,2,432,Loyal
CID6510646,202,1,175.0,2,3,2,232,At Risk
CID6510696,257,1,137.0,2,3,2,232,At Risk
CID6510711,302,1,760.0,1,3,4,134,Lost
CID6510775,304,1,163.0,1,3,2,132,Lost
CID6510847,341,1,118.0,1,3,2,132,Lost
CID6510870,213,1,0.0,2,3,1,231,At Risk
CID6510968,154,1,0.0,3,3,1,331,Loyal
CID6510977,201,1,358.0,2,3,3,233,At Risk
CID6511045,68,1,0.0,4,3,1,431,Loyal
CID6511071,342,1,0.0,1,3,1,131,Lost
CID6511115,87,1,0.0,4,3,1,431,Loyal
CID6511179,207,1,0.0,2,3,1,231,At Risk
CID6511200,301,1,850.0,1,3,4,134,Lost
CID6511206,79,1,0.0,4,3,1,431,Loyal
CID6511250,73,1,225.0,4,3,2,432,Loyal
CID6511256,68,1,283.0,4,3,2,432,Loyal
CID6511335,3,1,835.0,4,3,4,434,Loyal
CID6511367,125,1,328.0,3,3,3,333,Loyal
CID6511465,64,1,0.0,4,3,1,431,Loyal
CID6511509,82,1,0.0,4,3,1,431,Loyal
CID6511540,318,1,230.0,1,3,2,132,Lost
CID6511580,124,1,0.0,3,3,1,331,Loyal
CID6511674,150,1,919.0,3,3,4,334,Loyal
CID6511772,1,1,0.0,4,3,1,431,Loyal
CID6511779,45,1,0.0,4,3,1,431,Loyal
CID6511808,159,1,660.0,3,3,4,334,Loyal
CID6511870,63,1,0.0,4,3,1,431,Loyal
CID6511964,144,1,0.0,3,3,1,331,Loyal
CID6511976,297,1,0.0,1,3,1,131,Lost
CID6511990,290,1,467.0,1,3,3,133,Lost
CID6512061,125,1,0.0,3,3,1,331,Loyal
CID6512142,252,1,476.0,2,3,3,233,At Risk
CID6512260,328,1,367.0,1,3,3,133,Lost
CID6512271,92,1,0.0,3,3,1,331,Loyal
CID6512282,23,1,135.0,4,3,2,432,Loyal
CID6512311,244,1,0.0,2,3,1,231,At Risk
CID6512539,249,1,151.0,2,3,2,232,At Risk
CID6512572,87,1,0.0,4,3,1,431,Loyal
CID6512577,78,1,0.0,4,3,1,431,Loyal
CID6512627,217,1,0.0,2,3,1,231,At Risk
CID6512654,35,1,0.0,4,3,1,431,Loyal
CID6512675,164,1,0.0,3,3,1,331,Loyal
CID6512834,78,1,1604.0,4,3,4,434,Loyal
CID6512991,174,1,795.0,3,3,4,334,Loyal
CID6513001,18,1,854.0,4,3,4,434,Loyal
CID6513111,227,1,0.0,2,3,1,231,At Risk
CID6513200,187,1,745.0,2,3,4,234,At Risk
CID6513263,176,1,565.0,3,3,3,333,Loyal
CID6513310,81,1,0.0,4,3,1,431,Loyal
CID6513350,148,1,881.0,3,3,4,334,Loyal
CID6513370,180,1,0.0,3,3,1,331,Loyal
CID6513405,28,1,0.0,4,3,1,431,Loyal
CID6513410,104,1,707.0,3,3,4,334,Loyal
CID6513477,160,1,0.0,3,3,1,331,Loyal
CID6513483,354,1,220.0,1,3,2,132,Lost
CID6513581,218,1,129.0,2,3,2,232,At Risk
CID6513595,38,1,0.0,4,3,1,431,Loyal
CID6513653,124,1,234.0,3,3,2,332,Loyal
CID6513731,205,1,244.0,2,3,2,232,At Risk
CID6513865,52,1,181.0,4,3,2,432,Loyal
CID6513889,153,1,281.0,3,3,2,332,Loyal
CID6513905,281,1,0.0,1,3,1,131,Lost
CID6513967,278,1,0.0,1,3,1,131,Lost
CID6513978,60,1,0.0,4,3,1,431,Loyal
CID6513999,229,1,711.0,2,3,4,234,At Risk
CID6514021,313,1,582.0,1,3,4,134,Lost
CID6514023,197,1,542.0,2,3,3,233,At Risk
CID6514073,273,1,134.0,2,3,2,232,At Risk
CID6514145,114,1,930.0,3,3,4,334,Loyal
CID6514147,23,1,319.0,4,3,3,433,Loyal
CID6514159,158,1,575.0,3,3,4,334,Loyal
CID6514234,28,1,507.0,4,3,3,433,Loyal
CID6514252,162,1,116.0,3,3,2,332,Loyal
CID6514290,13,1,0.0,4,3,1,431,Loyal
CID6514305,154,1,348.0,3,3,3,333,Loyal
CID6514313,204,1,0.0,2,3,1,231,At Risk
CID6514368,100,1,0.0,3,3,1,331,Loyal
CID6514503,179,1,0.0,3,3,1,331,Loyal
CID6514519,15,1,593.0,4,3,4,434,Loyal
CID6514525,247,1,0.0,2,3,1,231,At Risk
CID6514566,151,1,268.0,3,3,2,332,Loyal
CID6514667,65,1,185.0,4,3,2,432,Loyal
CID6514722,252,1,0.0,2,3,1,231,At Risk
CID6514744,118,1,412.0,3,3,3,333,Loyal
CID6514900,327,1,624.0,1,3,4,134,Lost
CID6514911,29,1,1520.0,4,3,4,434,Loyal
CID6514918,1,1,1561.0,4,3,4,434,Loyal
CID6514919,71,1,0.0,4,3,1,431,Loyal
CID6514946,258,1,0.0,2,3,1,231,At Risk
CID6514947,240,1,409.0,2,3,3,233,At Risk
CID6514954,106,1,0.0,3,3,1,331,Loyal
CID6514960,21,1,753.0,4,3,4,434,Loyal
CID6514961,99,1,886.0,3,3,4,334,Loyal
CID6515028,56,1,803.0,4,3,4,434,Loyal
CID6515060,283,1,357.0,1,3,3,133,Lost
CID6515080,25,1,281.0,4,3,2,432,Loyal
CID6515096,106,1,0.0,3,3,1,331,Loyal
CID6515119,319,1,0.0,1,3,1,131,Lost
CID6515218,91,1,0.0,3,3,1,331,Loyal
CID6515279,83,1,512.0,4,3,3,433,Loyal
